title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Miscellaneous Amendments Act, 2023",Government of Seychelles -- Official Gazette,,2023-11-08,day,SYC,gov.legislate,national-assembly-seychelles; government-of-seychelles; department-of-immigration-and-civil-status-seychelles; national-bureau-of-statistics-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2023-11/Act%2022%20-%202023%20-%20Miscellaneous%20Amendments%20Act%202023.pdf,
Accredited Programmes and their Institutions,Seychelles Qualifications Authority,,2023-10-01,month,SYC,capacity.training,seychelles-qualifications-authority; university-of-seychelles; seychelles-institute-of-technology,2026-09-06,http://www.sqa.sc/images/documents/List%20of%20Accredited%20Programmes%20for%20website%20October%202023.pdf,
Annual Health-Sector Performance Report 2022,"Ministry of Health, Seychelles",,2023-07-01,month,SYC,digital.rural,ministry-of-health-seychelles,2026-09-06,https://www.health.gov.sc/wp-content/uploads/2024/05/MOH-Annual-Performance-Report-2022.pdf,
Online Services,Seychelles Licensing Authority,,2023-04-19,day,SYC,dpi.exchange,seychelles-licensing-authority; monservis; seyid; dict-seychelles; government-of-seychelles,2026-09-06,https://www.sla.gov.sc/online-services/,
"Communications Act, 2023 (Act 3 of 2023)",Republic of Seychelles -- Official Gazette,,2023-04-13,day,SYC,include.divides,government-of-seychelles; seychelles-communications-regulatory-authority; national-assembly-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2023-04/Act%203%20-%202023%20-%20Communications%20Act%202023.pdf,
Seychelles achieves security in international connectivity: PEACE operational in Seychelles,Seychelles Nation,,2023-01-06,day,SYC,infra.connect,cable-and-wireless-seychelles; seychelles-cable-systems; airtel-seychelles; hmn-tech,2026-09-06,https://www.nation.sc/articles/16417/seychelles-achieves-security-in-international-connectivity-peace-operational-in-seychelles,
"Revenue Administration (Business Registration and Declaration of Operation) Regulations, 2022 (S.I. 138 of 2022)",Government of Seychelles — Official Gazette,,2022-12-30,day,SYC,dpi.registry,seychelles-revenue-commission; ministry-of-finance-national-planning-and-trade-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2022-12/SI%20138%202022%20-%20Revenue%20Administration%20%28Business%20Registration%20and%20Declaration%20of%20Operation%29%20Regulations%202022.pdf,
"National Payment System (Electronic Money) Regulations, 2022 (S.I. 128 of 2022)",Republic of Seychelles — Supplement to Official Gazette (Central Bank of Seychelles),,2022-12-12,day,SYC,dpi.pay; gov.legislate; gov.protect,central-bank-of-seychelles,2026-08-03,https://www.gazette.sc/sites/default/files/2023-01/SI%20128%202022%20-%20National%20Payment%20System%20%28Electronic%20Money%29%20Regulations%2C%202022.pdf,
"Seychelles Civil Status Act, Cap 34 (consolidated as at 1 November 2022)",Government of Seychelles,,2022-11-01,day,SYC,dpi.registry; gov.legislate; dpi.id,seychelles-civil-status-act,2026-07-17,https://seylii.org/akn/sc/act/1883/4/eng@2022-11-01,
European Union - Republic of Seychelles Joint Press Release: A Strategic Partnership to Respond to Multiple Global Challenges,European External Action Service (EU Delegation to Mauritius and Seychelles),,2022-10-09,day,SYC,geopol.eu,european-external-action-service; ministry-of-foreign-affairs-and-tourism-seychelles,2026-09-06,https://www.eeas.europa.eu/delegations/mauritius/european-union-%E2%80%93-republic-seychelles-joint-press-release-strategic-partnership-respond-multiple_en,
"Financial Consumer Protection Act, 2022",Financial Services Authority (Seychelles) / Government of Seychelles,,2022-04-14,day,SYC,dpi.pay,central-bank-of-seychelles; financial-services-authority-seychelles; fair-trading-commission-seychelles,2026-09-06,https://fsaseychelles.sc/images/Financial_Consumer_Protection_Act_2022.pdf,
UniSey Strategic Plan 2022-2030,University of Seychelles,,2022-02-01,month,SYC,capacity.training,university-of-seychelles,2026-09-06,https://unisey.ac.sc/wp-content/uploads/2023/06/Unisey-Strategic-Plan-2022-2030.pdf,
"Airtel Seychelles invites local, international companies to use new data centre on Perseverance",Seychelles Broadcasting Corporation (source: Seychelles News Agency),,2022-01-04,day,SYC,infra.store,airtel-seychelles,2026-09-06,https://www.sbc.sc/news/airtel-seychelles-invites-local-international-companies-to-use-new-data-centre-on-perseverance/,
Cable & Wireless Seychelles Debt Refinancing and Digital Transformation Facility,Trade and Development Bank (TDB),,2022-01-01,year,SYC,infra.connect; finance.new,tdb; cable-and-wireless-seychelles,2026-07-21,https://www.tdbgroup.org/wp-content/uploads/2024/09/TDB-Group-Sustainability-and-Development-Impact-Report-2023.pdf,
Strategic Direction Six: Improve Data for Impact,"Ministry of Health, Republic of Seychelles",,2022-01-01,year,SYC,dpi.exchange,ministry-of-health-seychelles,2026-09-06,https://www.health.gov.sc/national-health-strategic-plan-2022-2026-2/strategic-direction-six-improve-data-for-impact/,
"Cybercrimes and other Related Crimes Act, 2021",Government of Seychelles -- Official Gazette,,2021-12-15,day,SYC,gov.legislate,national-assembly-seychelles; state-house-seychelles; attorney-generals-office-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2021-12/Act%2059%20-%20Cybercrimes%20and%20other%20Related%20Crimes%20Act%202021.pdf,
Airtel Seychelles partners Ericsson on turnkey 5G project,ITWeb Africa,Staff Writer,2021-12-13,day,SYC,infra.connect; infra.store,airtel-africa; ericsson,2026-08-03,https://itweb.africa/article/airtel-seychelles-partners-ericsson-on-turnkey-5g-project/lLn147mjg6bMJ6Aa,
"Civil Status (Amendment) Act, 2021 (Act 45 of 2021)",Government of Seychelles -- Official Gazette,,2021-11-04,day,SYC,digital.localgov,department-of-immigration-and-civil-status-seychelles; national-assembly-seychelles; state-house-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2021-11/Act%2045%20-%20Civil%20Status%20(Amendment)%20Act%202021.pdf,
Seychelles (21-727) -- Agreement Concerning Counter Illicit Transnational Maritime Activity Operations,United States Department of State,,2021-07-27,day,SYC,geopol.usa,us-department-of-state; government-of-seychelles,2026-09-06,https://2021-2025.state.gov/seychelles-21-727/,
Agreement Between the Government of the United States of America and the Government of the Republic of Seychelles Concerning Counter Illicit Transnational Maritime Activity Operations (TIAS 21-727),U.S. Department of State,,2021-07-27,day,SYC,geopol.usa,us-department-of-state; government-of-seychelles; seychelles-peoples-defence-forces; us-coast-guard,2026-09-06,https://2021-2025.state.gov/wp-content/uploads/2022/04/21-727-Seychelles-Maritime-Matters.pdf,
Maritime Matters: Law Enforcement and Shiprider Agreement Between the United States of America and Seychelles,"U.S. Department of State, Office of Treaty Affairs (GPO/govinfo.gov)",,2021-07-27,day,SYC,geopol.usa; infra.connect,us-department-of-state; government-of-seychelles,2026-09-06,https://www.govinfo.gov/content/pkg/GOVPUB-S-PURL-gpo185491/pdf/GOVPUB-S-PURL-gpo185491.pdf,
"Submission by the United Nations High Commissioner for Refugees for the Office of the High Commissioner for Human Rights'' Compilation Report -- Universal Periodic Review: 3rd Cycle, 38th Session -- Republic of Seychelles",UNHCR (United Nations High Commissioner for Refugees),,2021-04-01,month,SYC,include.access,unhcr; government-of-seychelles,2026-09-06,https://upr-info.org/sites/default/files/documents/2021-04/unhcr_upr_submission_on_seychelles_38th_session.pdf,
Project Appraisal Document: Seychelles Strengthening the Quality of the Social Protection System Program-for-Results (PAD3541),World Bank,,2021-03-03,day,SYC,dpi.registry; finance.new; include.access,seychelles-social-protection-pforr; world-bank,2026-07-17,https://documents.worldbank.org/curated/en/441051616983276293,
"World Bank — Seychelles Social Protection System PforR, 2021",World Bank,,2021-01-01,year,SYC,dpi.registry; include.access; finance.new,world-bank,2026-07-22,https://documents.worldbank.org/curated/en/441051616983276293,
Digital Agriculture Country Study Annex: Seychelles,Centre for Coordination of Agricultural Research and Development for Southern Africa (CCARDESA) / World Bank Group,,2021-01-01,year,SYC,data.satellite,ccardesa; world-bank; seychelles-agricultural-agency,2026-09-06,https://www.ccardesa.org/sites/default/files/knowledge-products/CCARDESA%20Digital%20Agriculture%20County%20Study%20-%20Seychelles.pdf,
"Seychelles has made meaningful progress in implementing the 2019 EITI Standard, with considerable improvements.",Extractive Industries Transparency Initiative (EITI) Board,,2020-09-10,day,SYC,gov.policy,eiti; petroseychelles; seypec,2026-09-06,https://eiti.org/board-decision/2020-67,
Cable and Wireless Seychelles launches 5G network with Huawei,Telecompaper,,2020-07-07,day,SYC,infra.connect; geopol.china,cable-and-wireless-seychelles; huawei,2026-08-03,https://www.telecompaper.com/news/cable-and-wireless-seychelles-launches-5g-network-with-huawei--1345434,
Seychelles Spatial Data Sharing Policy (SSDSP -- 2020),"Centre for Geographic Information Services, Ministry of Lands and Housing, Government of Seychelles",,2020-01-01,year,SYC,gov.policy,ministry-of-lands-and-housing-seychelles; centre-for-geographic-information-services-seychelles,2026-09-06,https://lh.gov.sc/media/documents/NATIONAL_SPATIAL_DATA_SHARING_POLICY.PDF,
Cable & Wireless Seychelles Acquisition Financing,Trade and Development Bank (TDB),,2019-01-01,year,SYC,infra.connect; finance.new,tdb; cws-investment-ltd-cable-wireless,2026-07-21,https://www.tdbgroup.org/tdb-arranges-seychelles-biggest-private-sector-deal-in-a-decade/,
National Cybersecurity Strategy 2019-2024,"Republic of Seychelles, Office of the President, Department of ICT",,2019-01-01,year,SYC,infra.capacity,department-of-information-communication-technology-seychelles; central-bank-of-seychelles; attorney-generals-office-seychelles,2026-09-06,https://www.ict.gov.sc/documents/Policies/National%20Cybersecurity%20Strategy%20-%202019-2024.pdf,
Digital Government in Seychelles: Analysis and Recommendations (Draft Version),World Bank,,2018-01-01,year,SYC,dpi.govtech; gov.policy,world-bank,2026-07-17,https://thedocs.worldbank.org/en/doc/290341604360934635-0090022020/original/seychellesdesigndecv4.pdf,
Financial Literacy Baseline Survey Seychelles 2016: Research Report,"FinMark Trust, commissioned by the Central Bank of Seychelles and Financial Services Authority",,2016-08-01,month,SYC,dpi.pay,central-bank-of-seychelles; financial-services-authority-seychelles; finmark-trust,2026-09-06,https://finmark.org.za/system/documents/files/000/000/261/original/seychelles-financial-literacy-survey-report_%281%29.pdf?1602600780=,
"AU Launches Internet Exchange Point in Seychelles: ""Keeping intra-country internet traffic within the country""",African Union,,2015-02-20,day,SYC,infra.connect,african-union-commission; african-internet-exchange-system-axis; dict-seychelles,2026-09-06,https://au.int/en/newsevents/20150220/au-launches-internet-exchange-point-seychelles-keeping-intra-country-internet,
"National Payment System Act, 2014",SeyLII (Seychelles Legal Information Institute),,2014-08-18,day,SYC,dpi.pay,central-bank-of-seychelles; national-payment-system-act-2014-seychelles,2026-09-06,https://seylii.org/akn/sc/act/2014/14/eng@2014-08-18,
"Seychelles Bureau of Standards Act, 2014 (Act 2 of 2014) — full statutory text","Government of Seychelles — Official Gazette (Supplement, 31st March 2014); copy held in Seychelles' WTO accession dossier",,2014-03-31,day,SYC,gov.standards; gov.legislate,seychelles-bureau-of-standards; government-of-seychelles; national-assembly-of-seychelles,2026-09-06,https://www.wto.org/english/thewto_e/acc_e/syc_e/wtaccsyc52_leg_2.pdf,
"Seychelles Bureau of Standards Act, 2014 (Act 2 of 2014)",SeyLII (Seychelles Legal Information Institute),,2014-03-31,day,SYC,gov.standards,seychelles-bureau-of-standards-act-2014; seychelles-bureau-of-standards,2026-09-06,https://seylii.org/akn/sc/act/2014/2/eng@2014-03-31,
National Gender Policy,"Government of Seychelles, Ministry of Social Development and Culture",,2012-01-01,month,SYC,include.access,government-of-seychelles; ministry-of-social-development-and-culture-seychelles; seychelles-national-gender-policy-2012,2026-09-06,https://clr.africanchildforum.org/policy%20per%20country/seychelles/seychelles_gender_2012_en.pdf,
"Agency for Social Protection Act, 2011 (Act 25 of 2011), consolidated to 30 June 2012","Laws of Seychelles, reproduced by FAOLEX (FAO)",,2011-12-27,day,SYC,dpi.registry,agency-for-social-protection-act-2011-seychelles; agency-for-social-protection-seychelles,2026-09-06,https://faolex.fao.org/docs/pdf/sey209065.pdf,
"National Bureau of Statistics Act, 2010 (Act No. 14 of 2010)",Government of Seychelles -- Official Gazette,,2010-07-09,day,SYC,gov.policy,national-bureau-of-statistics-act-2010-seychelles; national-bureau-of-statistics-seychelles,2026-09-06,https://www.nbs.gov.sc/images/Act14-NBS.pdf,
National ICT Policy,Government of Seychelles -- National ICT Consultative Committee,,2007-01-01,year,SYC,gov.policy,seychelles-national-ict-policy-2007; national-ict-consultative-committee-seychelles,2026-09-06,https://scra.sc/wp-content/uploads/2025/01/policy.pdf,
"Data Protection Act, 2002 (Act 9 of 2003), Seychelles - consolidated text","Seychelles Legal Information Institute (SeyLII), consolidating the Laws of Seychelles",,2003-01-01,year,SYC,gov.protect,data-protection-act-2023-seychelles,2026-08-11,https://seylii.org/akn/sc/act/2003/9/eng@2014-12-01,
"Electronic Transactions Act, 2001 (Act 8 of 2001)","SeyLII (Seychelles Legal Information Institute), reproducing the Government Gazette text",,2001-01-01,year,SYC,gov.legislate,electronic-transactions-act-2001-seychelles,2026-09-06,https://seylii.org/akn/sc/act/2001/8/eng@2018-03-29/source,
"Land Registration Act (Chapter 107), consolidated to 30 June 2014","Laws of Seychelles, reproduced by FAOLEX (FAO)",,1967-01-01,day,SYC,dpi.registry,land-registration-act-seychelles; seychelles-land-registry,2026-09-06,https://faolex.fao.org/docs/pdf/sey116490.pdf,
