facility_id,url,status,http_code,final_url,wayback_url,cached,checked,raw_slug,supports,note
MDG-001,https://en.wikipedia.org/wiki/Axian_Telecom,live,200,,,9eb71c877123f3ea24ab29077db1c808713f66db.txt,2026-09-21,,parent_company; parent_hq_country; ultimate_parent_company; major_shareholders; foreign_ownership_pct; controlling_entities; control_mechanisms; ownership_type; city,"not staged: reference page, cited in place"
MDG-001,https://hakunamatatamedia.com/2026/07/13/stellarix-secures-triple-iso-certification-across-three-african-markets/,live,200,,,4488c043a0b45e40d7c632d3d5c324782fb06676.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
MDG-001,https://newafricanmagazine.com/interview/we-refuse-to-be-bound-by-dogma/,live,200,,,32b8112bba6ea6832dd61efed884894e1550a4d0.txt,2026-09-21,,control_rationale,staged dataset-data-centres-MDG-t8
MDG-001,https://services.yas.mg/data/corporate/2019.pdf,live,200,,,5aa6b82a8e676b8bb66f4b3d24248f93a1fac504.txt,2026-09-21,,,staged dataset-data-centres-MDG-t9
MDG-001,https://stellar-ix.com/en/a-propos-de-stellarix/,live,200,,,fbab5665377e835eb00575cc48d2d87a46379b58.txt,2026-09-21,,,rejected by OSINT 2026-09-15: not-a-document
MDG-001,https://www.axian-telecom.com/ac-content/uploads/2025/09/AXIAN-Telecom-Q2-2025-Unaudited-Condensed-Consolidated-Financial-Statements.pdf,live,200,,,19e552a5d0a38396be1ba4d533175a82f655ce93.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; ownership_structure_type,staged dataset-data-centres-MDG-t8
MDG-001,https://www.axian-telecom.com/investors/,live,200,,,baa6ec9b336b3b78dd9abaf52468809303fb7507.txt,2026-09-21,,control_mechanisms; recent_investments,staged dataset-data-centres-MDG
MDG-001,https://www.datacentermap.com/madagascar/antananarivo/tnr011/,live,200,https://www.datacentermap.com/research/limited/,,239c992c6a01923fd18a25ab3df3a32bfca3397d.txt,2026-09-21,,unreadable,"not staged: reference page, cited in place"
MDG-001,https://www.eaif.com/eaaif-anchors-axian-telecoms-usd-600-million-bond/,live,200,,,22062f533c35262fc506511d809fab7aa815c2a1.txt,2026-09-21,2025-07-21-eaaif-anchors-axian-telecom-600m-bond,recent_investments; dfi_involvement,added by group check airtel-axian
MDG-001,https://www.eib.org/en/press/all/2025-183-axian-telecom-receives-ususd-100-million-investment-from-eib-global-for-mobile-broadband-network-expansion-in-madagascar-and-tanzania,live,200,,,b18f69389292ead0a0fd231a4c2b4a4d9b017f9a.txt,2026-09-21,2025-04-10-eib-axian-telecom-100m-4g-5g-madagascar-tanzania,recent_investments; dfi_involvement,staged dataset-data-centres-MDG
MDG-001,https://www.huawei.com/en/news/2026/2/axian-strategy-mou,live,200,,,9fa2111f7e17068943069021f2072fd1d26f114e.txt,2026-09-21,2026-02-13-huawei-axian-telecom-strategic-cooperation-mou,none,
MDG-001,https://www.ocolo.io/colocation/stellarix/antananarivo-tnr01/,live,200,,,097a9cf0d3a7f2b4b36e93537ef184bfa48fe726.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
MDG-001,https://www.ocolo.io/colocation/stellarix/antananarivo-tnr02/,live,200,,,35aa1305e0f952d52fcae004b4b83330ea9fbcff.txt,2026-09-21,,operator_name; facility_type; services_offered; carrier_neutrality,"not staged: no publication date readable, cited in place"
MDG-001,https://www.sec.gov/Archives/edgar/data/1756708/000110465925059217/xslSCHEDULE_13D_X01/primary_doc.xml,live,200,,,bd43e9a4889ece0c2e79c0389ff6fdcde91a5b03.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; major_shareholders; controlling_entities; control_mechanisms,staged dataset-data-centres-MDG-t8
MDG-001,https://www.stellar-ix.com/solutions/colocation/housing/,live,200,,,e143b6c4454db7ec71bc51671cf61e9ab89a7a45.txt,2026-09-21,,,staged dataset-data-centres-MDG-t9
MDG-002,https://en.wikipedia.org/wiki/Axian_Telecom,live,200,,,9eb71c877123f3ea24ab29077db1c808713f66db.txt,2026-09-21,,parent_company; parent_hq_country; ultimate_parent_company; major_shareholders; foreign_ownership_pct; controlling_entities; control_mechanisms; ownership_type; city,"not staged: reference page, cited in place"
MDG-002,https://hakunamatatamedia.com/2026/07/13/stellarix-secures-triple-iso-certification-across-three-african-markets/,live,200,,,4488c043a0b45e40d7c632d3d5c324782fb06676.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
MDG-002,https://newafricanmagazine.com/interview/we-refuse-to-be-bound-by-dogma/,live,200,,,32b8112bba6ea6832dd61efed884894e1550a4d0.txt,2026-09-21,,control_rationale,staged dataset-data-centres-MDG-t8
MDG-002,https://stellar-ix.com/en/a-propos-de-stellarix/,live,200,,,fbab5665377e835eb00575cc48d2d87a46379b58.txt,2026-09-21,,,rejected by OSINT 2026-09-15: not-a-document
MDG-002,https://www.axian-telecom.com/ac-content/uploads/2025/09/AXIAN-Telecom-Q2-2025-Unaudited-Condensed-Consolidated-Financial-Statements.pdf,live,200,,,19e552a5d0a38396be1ba4d533175a82f655ce93.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; ownership_structure_type,staged dataset-data-centres-MDG-t8
MDG-002,https://www.axian-telecom.com/investors/,live,200,,,baa6ec9b336b3b78dd9abaf52468809303fb7507.txt,2026-09-21,,control_mechanisms; recent_investments,staged dataset-data-centres-MDG
MDG-002,https://www.datacentermap.com/madagascar/antananarivo/tnr01/,live,200,https://www.datacentermap.com/research/limited/,,60868f69c28f753af94c21af75bc6157fec298ec.txt,2026-09-21,,unreadable,"not staged: reference page, cited in place"
MDG-002,https://www.eaif.com/eaaif-anchors-axian-telecoms-usd-600-million-bond/,live,200,,,22062f533c35262fc506511d809fab7aa815c2a1.txt,2026-09-21,2025-07-21-eaaif-anchors-axian-telecom-600m-bond,recent_investments; dfi_involvement,added by group check airtel-axian
MDG-002,https://www.eib.org/en/press/all/2025-183-axian-telecom-receives-ususd-100-million-investment-from-eib-global-for-mobile-broadband-network-expansion-in-madagascar-and-tanzania,live,200,,,b18f69389292ead0a0fd231a4c2b4a4d9b017f9a.txt,2026-09-21,2025-04-10-eib-axian-telecom-100m-4g-5g-madagascar-tanzania,recent_investments; dfi_involvement,staged dataset-data-centres-MDG
MDG-002,https://www.huawei.com/en/news/2026/2/axian-strategy-mou,live,200,,,9fa2111f7e17068943069021f2072fd1d26f114e.txt,2026-09-21,2026-02-13-huawei-axian-telecom-strategic-cooperation-mou,none,
MDG-002,https://www.ocolo.io/colocation/stellarix/antananarivo-tnr02/,live,200,,,35aa1305e0f952d52fcae004b4b83330ea9fbcff.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
MDG-002,https://www.sec.gov/Archives/edgar/data/1756708/000110465925059217/xslSCHEDULE_13D_X01/primary_doc.xml,live,200,,,bd43e9a4889ece0c2e79c0389ff6fdcde91a5b03.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; major_shareholders; controlling_entities; control_mechanisms,staged dataset-data-centres-MDG-t8
MDG-004,https://en.wikipedia.org/wiki/Axian_Telecom,live,200,,,9eb71c877123f3ea24ab29077db1c808713f66db.txt,2026-09-21,,parent_company; parent_hq_country; ultimate_parent_company; major_shareholders; foreign_ownership_pct; controlling_entities; control_mechanisms; ownership_type; operator_name,"not staged: reference page, cited in place"
MDG-004,https://newafricanmagazine.com/interview/we-refuse-to-be-bound-by-dogma/,live,200,,,32b8112bba6ea6832dd61efed884894e1550a4d0.txt,2026-09-21,,control_rationale,staged dataset-data-centres-MDG-t8
MDG-004,https://services.yas.mg/data/corporate/2009_fr.pdf,live,200,,,68e039e5cfc003e849c7e51058c5926e7794438d.txt,2026-09-21,,,staged dataset-data-centres-MDG-t9
MDG-004,https://services.yas.mg/data/corporate/2018_en.pdf,live,200,,,94f1b7abccfd861cdd5d235b9923c562850a3ad2.txt,2026-09-21,,,staged dataset-data-centres-MDG-t8
MDG-004,https://www.axian-telecom.com/ac-content/uploads/2025/09/AXIAN-Telecom-Q2-2025-Unaudited-Condensed-Consolidated-Financial-Statements.pdf,live,200,,,19e552a5d0a38396be1ba4d533175a82f655ce93.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; ownership_structure_type,staged dataset-data-centres-MDG-t8
MDG-004,https://www.axian-telecom.com/investors/,live,200,,,baa6ec9b336b3b78dd9abaf52468809303fb7507.txt,2026-09-21,,control_mechanisms; recent_investments,staged dataset-data-centres-MDG
MDG-004,https://www.datacentermap.com/madagascar/toliara/yas-toliary-data-center/,live,200,https://www.datacentermap.com/research/limited/,,560769cb8d6b4c592c454b0fed60cccc36991f80.txt,2026-09-21,,unreadable,"not staged: reference page, cited in place"
MDG-004,https://www.eaif.com/eaaif-anchors-axian-telecoms-usd-600-million-bond/,live,200,,,22062f533c35262fc506511d809fab7aa815c2a1.txt,2026-09-21,2025-07-21-eaaif-anchors-axian-telecom-600m-bond,recent_investments; dfi_involvement,added by group check airtel-axian
MDG-004,https://www.eib.org/en/press/all/2025-183-axian-telecom-receives-ususd-100-million-investment-from-eib-global-for-mobile-broadband-network-expansion-in-madagascar-and-tanzania,live,200,,,b18f69389292ead0a0fd231a4c2b4a4d9b017f9a.txt,2026-09-21,2025-04-10-eib-axian-telecom-100m-4g-5g-madagascar-tanzania,recent_investments; dfi_involvement,staged dataset-data-centres-MDG
MDG-004,https://www.huawei.com/en/news/2026/2/axian-strategy-mou,live,200,,,9fa2111f7e17068943069021f2072fd1d26f114e.txt,2026-09-21,2026-02-13-huawei-axian-telecom-strategic-cooperation-mou,none,
MDG-004,https://www.sec.gov/Archives/edgar/data/1756708/000110465925059217/xslSCHEDULE_13D_X01/primary_doc.xml,live,200,,,bd43e9a4889ece0c2e79c0389ff6fdcde91a5b03.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; major_shareholders; controlling_entities; control_mechanisms,staged dataset-data-centres-MDG-t8
MDG-005,https://digital.gov.mg/2026/02/12/addendum-n01-daoi-cnibiometrique-prodigy-2/,catalogue,,,,,2026-09-21,2026-02-12-appel-offres-datacenters-ugd-prodigy,,added by T7 from raw/
MDG-005,https://drive.google.com/file/d/1ZFwuhQK_yrJoADInEmsk_4dlWXdN5cX7/view,catalogue,,,,,2026-09-21,2025-08-01-prodigy-pges-tsimbazaza-datacenter-principal,,added by T7 from raw/
MDG-005,https://www.biometricupdate.com/202512/madagascar-launches-several-tenders-to-advance-prodigy-digital-government-project,catalogue,,,,,2026-09-21,2025-12-22-prodigy-tenders-data-center-biometricupdate,,added by T7 from raw/
MDG-005,https://www.ecofinagency.com/news-digital/2406-56771-madagascar-world-bank-review-progress-on-543-million-digital-transformation-projects,catalogue,,,,,2026-09-21,2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin,,added by T7 from raw/
MDG-006,https://digital.gov.mg/2025/08/28/avis-dc-41-2025-prodigy/,catalogue,,,,,2026-09-21,2025-08-28-prodigy-iavoloha-datacenter-aircon-tender,,added by T7 from raw/
MDG-006,https://digital.gov.mg/2026/02/12/addendum-n01-daoi-cnibiometrique-prodigy-2/,catalogue,,,,,2026-09-21,2026-02-12-appel-offres-datacenters-ugd-prodigy,,added by T7 from raw/
MDG-006,https://drive.google.com/file/d/1qWWfw5D36pm9wvB0hYo69HbrEzPI_KAh/view,catalogue,,,,,2026-09-21,2025-08-01-prodigy-pges-iavoloha-datacenter-secondaire,,added by T7 from raw/
MDG-006,https://www.biometricupdate.com/202512/madagascar-launches-several-tenders-to-advance-prodigy-digital-government-project,catalogue,,,,,2026-09-21,2025-12-22-prodigy-tenders-data-center-biometricupdate,,added by T7 from raw/
MDG-006,https://www.ecofinagency.com/news-digital/2406-56771-madagascar-world-bank-review-progress-on-543-million-digital-transformation-projects,catalogue,,,,,2026-09-21,2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin,,added by T7 from raw/
MDG-007,https://www.2424.mg/internet-un-reseau-metropolitain-en-fibre-optique-de-200-km-dhuawei-pour-raccorder-ladministration-lappel-doffre-pour-son-exploitation-en-preparation/,live,200,,,822d710fa231338941d42275f386b6156390983a.txt,2026-09-21,,,staged dataset-data-centres-MDG-t8
MDG-007,https://www.2424.mg/news/economie-numerique-ouverture-prochaine-dun-datacenter-cloud-a-andohatapenaka/,live,200,,,a874c88236e2e63defd97ce2ed76c361d8c2f391.txt,2026-09-21,,,staged dataset-data-centres-MDG-t8
MDG-007,https://www.agenceecofin.com/infrastructures/0906-77344-madagascar-47-millions-seront-investis-dans-la-modernisation-du-reseau-de-telecommunications-de-l-etat,live,200,,,e0b362dd0a47547343465c41f47bc4227a598e72.txt,2026-09-21,,,staged dataset-data-centres-MDG-t8
MDG-007,https://www.teamgasy.com/2022/12/le-projet-de-modernisation-des-reseaux.html,live,200,,,7a586d49b583859ad7d7fa081d67fd10823c30a2.txt,2026-09-21,,,staged dataset-data-centres-MDG-t8
MLI-001,https://africa24tv.com/mali-un-data-center-de-derniere-generation-inaugure-a-bamako,live,200,https://africa24tv.com/mali-un-data-center-de-derniere-generation-inaugure-a-bamako/,,4d5c419be7efeba986c65a89b29d93ffed52d16d.txt,2026-09-21,2026-02-04-africa24tv-mali-data-center-bamako,operational_status; city; govt_data_hosted; ownership_type; ultimate_parent_company; services_offered,staged dataset-data-centres-MLI
MLI-001,https://fr.linkedin.com/posts/smtdsa_smtd-datacentertieriii-backbonenational-activity-7424135945022746624-wUyV,live,200,,,7c54a0cc660d179246e7a31cdbcf10b43abdbb4a.txt,2026-09-21,,,"not staged: reference page, cited in place"
MLI-001,https://itweb.africa/article/mali-unveils-modern-tier-iii-data-centre/,catalogue,,,,,2026-09-21,2026-02-02 Mali unveils modern Tier III data centre,,added by T7 from raw/
MLI-001,https://itweb.africa/article/mali-unveils-modern-tier-iii-data-centre/KA3WwMdzGamvrydZ,dead,,,http://web.archive.org/web/20260607084943/https://itweb.africa/article/mali-unveils-modern-tier-iii-data-centre/KA3WwMdzGamvrydZ,e28b7483df1739452b124cc4e147bf135e683552.txt,2026-09-21,,operational_status; facility_type; govt_data_hosted; services_offered,"not staged: no publication date readable, cited in place"
MLI-001,https://www.agenceecofin.com/actualites-numerique/0202-135390-le-mali-inaugure-un-data-center-tier-iii-et-renforce-sa-souverainete-numerique,live,200,,,de1fcc51d970a16c2afe43c4bfc2c0c8bb3a5294.txt,2026-09-21,2026-02-02-mali-inauguration-data-center-tier-iii-bamako,operational_status; year_operational; city; facility_type; govt_data_hosted; services_offered,
MLI-001,https://www.connectingafrica.com/data-centers/mali-inaugurates-a-tier-iii-data-center,live,200,,,ae8aa493091a3daa5039a7754a0bac77c6ccdfbc.txt,2026-09-21,,operational_status; year_operational; facility_type; govt_data_hosted; services_offered,staged dataset-data-centres-MLI
MLI-001,https://www.datacenterdynamics.com/en/news/government-of-mali-launches-data-center-in-bamako/,live,200,,,69b1a97369291c760a4b88216c706023b2080092.txt,2026-09-21,2026-02-05 Government of Mali launches data center in Bamako,operational_status; year_operational; city; ultimate_parent_company; hyperscaler_relationships; submarine_cable_access,
MLI-001,https://www.datacentermap.com/mali/bamako/huawei-mali/,live,200,https://www.datacentermap.com/research/limited/,,c79456f77d6d4d81d831a4635357e871085b42df.txt,2026-09-21,,unreadable,"not staged: reference page, cited in place"
MLI-001,https://www.ecofinagency.com/news-digital/0202-52488-mali-opens-tier-iii-data-center-in-bamako-amid-regional-push-to-keep-data-at-home,live,200,,,366a577a2acb5e94855f3a9ea43fb24003afb956.txt,2026-09-21,2026-02-02 Mali opens Tier III data center in Bamako amid regional push to keep data at home,operational_status; year_operational; city; facility_type; govt_data_hosted; services_offered,
MLI-001,https://www.idcnova.com/html/1/59/153/5109.html,dead,404,,http://web.archive.org/web/20260212123159/http://www.idcnova.com/html/1/59/153/5109.html,0f549dc02d4b450453f1a853aafdeb96113820c3.txt,2026-09-21,,operational_status; year_operational; govt_data_hosted; services_offered,"not staged: no publication date readable, cited in place"
MLI-002,https://agetic.gouv.ml/%20,soft404,200,https://agetic.gouv.ml/,,,2026-09-21,,,
MLI-002,https://www.itu.int/dms_pub/itu-d/opb/pref/D-PREF-THEM.29-2022-PDF-F.pdf,catalogue,,,,,2026-09-21,2022-01-01-itu-cadre-icp-gouvernement-mali-centres-de-donnees,,added by T7 from raw/
MLI-002,https://www.malipages.com/appel-offre/plan-de-passation-des-marches-2026-agetic/,live,200,,,c17d1f0e0db58267fa645196af9c460df76e0d07.txt,2026-09-21,,,staged dataset-data-centres-MLI-t9
MOZ-001,https://capacityglobal.com/news/mozambique-internet-exchange-launches-new-pop-at-digital-realtys-maputo-data-centre/,catalogue,,,,,2026-09-21,2025-05-15-mozambique-internet-exchange-new-pop-digital-realty-maputo,,added by T7 from raw/
MOZ-001,https://finance.yahoo.com/quote/DLR/holders/,live,200,,,4c4c31de5eba456232ecc9166c219d9bda5044b2.txt,2026-09-21,,major_shareholders,"not staged: reference page, cited in place"
MOZ-001,https://simplywall.st/stocks/us/real-estate/nyse-dlr.prk/digital-realty-trust/ownership,blocked,403,,,f9886d6530d4652445ae20fd2aa031fe13ed48cf.txt,2026-09-21,,government_ownership_pct,"not staged: reference page, cited in place"
MOZ-001,https://www.datacenterdynamics.com/en/news/digital-realtys-icolo-launches-data-center-in-maputo-mozambique/,live,200,,,7774ad3d33aecc5d5a66710519a41a98705bedba.txt,2026-09-21,,,staged dataset-data-centres-MOZ-t9
MOZ-001,https://www.digitalrealty.com/about,live,200,,,434a4f2432ed82d9134c55bfe2f9993b19d8f9f9.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
MOZ-001,https://www.digitalrealty.com/about/newsroom/press-releases/122709/digital-realty-completes-acquisition-of-teraco,live,200,,,fb16b710438c2274ad980e115e12c893e2b7a0a5.txt,2026-09-21,,recent_investments,staged dataset-data-centres-ZAF
MOZ-001,https://www.digitalrealty.com/about/newsroom/press-releases/123355/digital-realty-expands-presence-in-west-africa-with-first-data-center-in-ghana,live,200,,,4e0ac67b99eb4842fe322ee3ece8670279e6e53c.txt,2026-09-21,,recent_investments,staged dataset-data-centres-ZAF
MOZ-001,https://www.digitalrealty.com/partners/aws,live,200,,,5d1f1faf10f75b85b13ba4f106a5a635b3f47001.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
MOZ-001,https://www.digitalrealty.com/partners/google,live,200,,,291b2570e9e9360711e45e06285759d9e45cdf4b.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
MOZ-001,https://www.digitalrealty.com/partners/microsoft-azure,live,200,,,28271bc0db770b3aed735a2e008de4aa81ef84dc.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
MOZ-001,https://www.icolo.io/location/mpm1/,live,200,,,50d33c09a33e715f939a0f9214671f3af27f1bce.txt,2026-09-21,,facility_name; city; carrier_neutrality; key_tenants,"not staged: no publication date readable, cited in place"
MOZ-001,https://www.icolo.io/news/icolo-announces-opening-of-mpm1-data-center-in-maputo/,live,200,,,69182b9b848cbb3b425c5bea4871ad45b8cea7eb.txt,2026-09-21,,operational_status; year_operational; operator_name; parent_company; ultimate_parent_company; controlling_entities; total_floor_space_sqm; rack_capacity; facility_type; carrier_neutrality; submarine_cable_access,staged dataset-data-centres-MOZ
MOZ-001,https://www.icolo.io/wp-content/uploads/2023/03/MPM1_Technical-Specification-Sheet.pdf,live,200,,,af8c24777728e6231089b4c796e31ebb9ca6a210.txt,2026-09-21,,gps_coordinates; services_offered; carrier_neutrality; it_capacity_mw; security_certifications,staged dataset-data-centres-MOZ
MOZ-001,https://www.nasdaq.com/press-release/interxion-enters-into-agreement-for-controlling-interest-in-icolo-and-establishes,live,200,,,567b649a2a363b82d4bbee0cfc4ba885aa58d8a7.txt,2026-09-21,,major_shareholders; foreign_ownership_pct; controlling_entities; control_rationale,staged dataset-data-centres-KEN-t8
MOZ-001,https://www.sec.gov/Archives/edgar/data/1297996/000119312526276844/d50837dex991.htm,thin,200,,,,2026-09-21,,recent_investments,
MOZ-001,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/dlr-20241231x10k.htm,live,200,,,f1d1bb256cd08f632afdb3e7f2707ce84a997e91.txt,2026-09-21,,parent_hq_country; ultimate_parent_hq_country; ownership_structure_type,"not staged: no publication date readable, cited in place"
MOZ-001,https://www.submarinenetworks.com/en/stations/africa/mozambique/maputo-mpm1,live,200,,,52ad077fa09baa252b039328218e75daf84ad2f2.txt,2026-09-21,,submarine_cable_access; parent_company; year_operational; total_floor_space_sqm; rack_capacity,staged dataset-data-centres-MOZ
MOZ-002,https://cioafrica.co/raxio-launches-a-new-data-centre-in-mozambique/,live,200,,,0cccd879b69c79365d292127a1d3de66b31d98b1.txt,2026-09-21,,facility_name; operational_status; operator_name; city; security_certifications,staged dataset-data-centres-MOZ
MOZ-002,https://disclosures.ifc.org/project-detail/AS-ESRS/48537/raxio-dc,live,200,,,93e86f9a593b1f99bf4b004701a52d3eeb8933a1.txt,2026-09-21,,unreadable,"not staged: no publication date readable, cited in place"
MOZ-002,https://disclosures.ifc.org/project-detail/SII/48537/raxio-dc,live,200,,,95002e429ed3dec58ebeb5ec99409ba7fb403687.txt,2026-09-21,,major_shareholders; controlling_entities; control_mechanisms; dfi_involvement,"not staged: no publication date readable, cited in place"
MOZ-002,https://techafricanews.com/2026/07/23/raxio-and-afr-ix-partner-to-boost-digital-connectivity-in-angola-and-mozambique/,catalogue,,,,,2026-09-21,2026-07-23-raxio-afr-ix-data-centres-angola-mozambique,,added by T7 from raw/
MOZ-002,https://transfirm.nl/nl/organisatie/82270333-000048516678-raxio-group-b.v.,error,,,,,2026-09-21,,parent_company; parent_hq_country,connection failed
MOZ-002,https://www.datacenterdynamics.com/en/news/mozambiques-cloud-provider-bubble-to-operate-with-two-availability-zones/,live,200,,,e889e10543c1dee40ce482983c15f6807118af9d.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
MOZ-002,https://www.datacenterdynamics.com/en/news/raxio-launches-data-center-in-mozambique,catalogue,,,,,2026-09-21,2024-05-28 Raxio launches data center in Mozambique (Raxio MZ1),,added by T7 from raw/
MOZ-002,https://www.datacenterdynamics.com/en/news/raxio-launches-data-center-in-mozambique/,live,200,,,3ccbc01446c779f311c9d1c9bafa1c792a0beba2.txt,2026-09-21,2024-05-28 Raxio launches data center in Mozambique (Raxio MZ1),facility_name; operational_status; year_operational; total_floor_space_sqm; rack_capacity; it_capacity_mw; security_certifications; parent_company; ultimate_parent_company,
MOZ-002,https://www.dfc.gov/sites/default/files/2019-08/PublicSummary_MeridiamInfrastructureAfricaFund.pdf,live,200,,,6276d8c9a40660177c255072aed1197201d55308.txt,2026-09-21,,ultimate_parent_hq_country,staged dataset-data-centres-AGO-t8
MOZ-002,https://www.eaif.com/project/raxio-data-centres/,live,200,,,8ec551be86590ed62d32394223f2558fbbcd8214.txt,2026-09-21,,dfi_involvement; recent_investments,staged dataset-data-centres-CIV
MOZ-002,https://www.meridiam.com,live,200,https://www.meridiam.com/,,d05f3bf545fc00ebb8f3c5a3e52a1046d575b7db.txt,2026-09-21,,none,"not staged: reference page, cited in place"
MOZ-002,https://www.meridiam.com/news/raxio-data-centres/,live,200,,,e21f6d4ef44d26bfd7c2305f6ff2c562e1d3eaf6.txt,2026-09-21,,major_shareholders; controlling_entities,staged dataset-data-centres-CIV
MOZ-002,https://www.miga.org/project/raxio-data-centers,live,200,,,4bb3884ac7b20c7cd81fa2f21df80e54e526b94a.txt,2026-09-21,,dfi_involvement,staged dataset-data-centres-AGO-t8
MOZ-002,https://www.miga.org/project/raxio-data-centers-0,live,200,,,c30b92521e975217626a5c7bd789761b1818a28a.txt,2026-09-21,,parent_company; dfi_involvement; controlling_entities,staged dataset-data-centres-AGO-t8
MOZ-002,https://www.preqin.com/data/profile/fund-manager/roha-group/434355,live,200,,,7d6a5327c00dc174b7fb23cca654083e4e7a8076.txt,2026-09-21,,ultimate_parent_hq_country,staged dataset-data-centres-AGO-t8
MOZ-002,https://www.proparco.fr/en/actualites/raxio-data-centres-speeds-africas-digital-transition-support-proparco,live,200,,,bedf09c8a15b0c6d564b2af579928bdbedff69de.txt,2026-09-21,2023-01-01-proparco-reg-raxio-2023-raxio-data-centres-pan-african-colocation-data,dfi_involvement; recent_investments; major_shareholders; controlling_entities,
MOZ-002,https://www.raxiogroup.com,live,200,https://www.raxiogroup.com/,,f2f9b32f4648385bd9727132785767bb5b9b0f47.txt,2026-09-21,,services_offered; carrier_neutrality; facility_type,"not staged: reference page, cited in place"
MOZ-002,https://www.raxiogroup.com/about-raxio/,live,200,,,0e34edac20f21fb2904e1d4cd4e27393e02b7b41.txt,2026-09-21,,carrier_neutrality,"not staged: no publication date readable, cited in place"
MOZ-002,https://www.raxiogroup.com/contact/,live,200,,,5d22bd7ea188120555ee1875877209e31ecaebf6.txt,2026-09-21,,city,staged dataset-data-centres-MOZ-t8
MOZ-002,https://www.raxiogroup.com/data-centres/mozambique/,thin,200,,,9447a31427f86a76545e0b29b969394be220a1d3.txt,2026-09-21,2026-08-08-raxio-mozambique-mz1-data-centre-specification,carrier_neutrality; facility_type,
MOZ-002,https://www.raxiogroup.com/raxio-data-centres-raises-additional-46-million-in-equity-funding-bolstering-its-position-as-africas-best-funded-data-centre-platform-and-announces-ceo-succession-plan/,live,200,,,3d2515d366be2e668ecf9bf3ae0e0740415d3acc.txt,2026-09-21,,recent_investments; control_mechanisms,staged dataset-data-centres-AGO-t8
MOZ-002,https://www.raxiogroup.com/raxio-secures-100-million-from-ifc-to-develop-leading-sub-saharan-african-data-center-platform/,live,200,,,f174b62e05accaf05a7b075dc1863d8b18e73491.txt,2026-09-21,2025-01-01-ifc-reg-014-raxio-data-centres-ifc-debt-facility,dfi_involvement; recent_investments; controlling_entities,
MOZ-002,https://www.raxiogroup.com/raxio-tops-us380-million-in-committed-capital-as-roha-and-meridiam-boost-stakes-amid-sixfold-growth-surge-for-its-african-data-centres/,live,200,,,fb206c14afa9079640f4412190a593b1ebadc531.txt,2026-09-21,2026-07-13-raxio-380-million-capital-tanzania-expansion,major_shareholders; recent_investments,
MOZ-002,https://www.roha-africa.com,live,200,https://www.roha-africa.com/,,417a299d8ddfb9280da7177a3646792d82189797.txt,2026-09-21,,ultimate_parent_company,"not staged: reference page, cited in place"
MOZ-003,https://360mozambique.com/innovation/vodacom-business-data-centre-a-strategic-step-towards-business-digitalisation-in-mozambique,catalogue,,,,,2026-09-21,2025-04-23 Vodacom Business Data Centre - A Strategic Step Towards Business Digitalisation in Mozambique,,added by T7 from raw/
MOZ-003,https://360mozambique.com/innovation/vodacom-business-data-centre-a-strategic-step-towards-business-digitalisation-in-mozambique/,live,200,,,db43537eeb56d6164ce1e19145283e61cdb5fb8f.txt,2026-09-21,2025-04-23 Vodacom Business Data Centre - A Strategic Step Towards Business Digitalisation in Mozambique,facility_name; city; operational_status; year_operational; total_floor_space_sqm; rack_capacity; carrier_neutrality; security_certifications; facility_type,
MOZ-003,https://clubofmozambique.com/news/mozambique-prime-minister-opens-vodacom-data-centre-photos/,catalogue,,,,,2026-09-21,2025-03-29-pm-opens-vodacom-data-centre-clubofmozambique,,added by T7 from raw/
MOZ-003,https://en.wikipedia.org/wiki/Vodacom,live,200,,,c7a6370f74b07b693cd658bc06d3a767d3cd8b1c.txt,2026-09-21,,parent_company; parent_hq_country; ultimate_parent_company; ultimate_parent_hq_country; controlling_entities; foreign_ownership_pct,"not staged: reference page, cited in place"
MOZ-003,https://simplywall.st/stocks/za/telecom/jse-vod/vodacom-group-shares/ownership,blocked,403,,,fa3bdb5f00577177e7d3fe8f6d4f095741d0a5ed.txt,2026-09-21,,major_shareholders; government_ownership_pct,"not staged: reference page, cited in place"
