fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131011117000,Agence Nationale d'Identification (ANID),,printed,printed,programme,,1000000000,1000000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1166, section 870, programme 100, chapitre 1131011117000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1198, chapitre 1131011117000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1131011117000,Agence Nationale d'Identification (ANID)
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131080611000,Direction de la Promotion de l'économie numérique,,printed,printed,programme,,2000000,2000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1167, section 870, programme 100, chapitre 1131080611000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1199, chapitre 1131080611000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1131080611000,Direction de la Promotion de l'économie numérique
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1179000903000,Projet DJANTA TECH HUB,,printed,printed,programme,,939991000,141998000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1169, section 870, programme 100, chapitre 1179000903000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1201, chapitre 1179000903000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1179000903000,Projet DJANTA TECH HUB
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1179000957000,Digitalisation de 20 services publics,,printed,printed,programme,,3950000000,2080681000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1169, section 870, programme 100, chapitre 1179000957000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1201, chapitre 1179000957000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1179000957000,Digitalisation de 20 services publics
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1179001281000,Programme de transformation de l'assistance sociale pour la résilience au TOGO,,printed,printed,programme,,3673500000,700000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1169, section 870, programme 100, chapitre 1179001281000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1202, chapitre 1179001281000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1179001281000,Programme de transformation de l'assistance sociale pour la résilience au TOGO
Exercice 2026,210,210 - Ministère des finances et du budget,210,Ministère des finances et du budget,1131011586000,Agence nationale du domaine et du foncier,,,,printed,printed,chapter,,1000000000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 6, section 210, chapitre 1131011586000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-210-1131011586000,Agence nationale du domaine et du foncier
Exercice 2026,210,210 - Ministère des finances et du budget,210,Ministère des finances et du budget,1131080052000,Direction des affaires domaniales et cadastrales,,,,printed,printed,chapter,,176281000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 7, section 210, chapitre 1131080052000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-210-1131080052000,Direction des affaires domaniales et cadastrales
Exercice 2026,210,210 - Ministère des finances et du budget,210,Ministère des finances et du budget,1131080570000,Cellule Informatique,,,,printed,printed,chapter,,35918000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 7, section 210, chapitre 1131080570000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-210-1131080570000,Cellule Informatique
Exercice 2026,210,210 - Ministère des finances et du budget,210,Ministère des finances et du budget,1131081456000,Cellule opérationnelle de facilitation des échanges d'informations et de données,,,,printed,printed,chapter,,20000000,,,,,,,appropriated,appropriated,unclear,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 7, section 210, chapitre 1131081456000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-210-1131081456000,Cellule opérationnelle de facilitation des échanges d'informations et de données
Exercice 2026,210,210 - Ministère des finances et du budget,210,Ministère des finances et du budget,1189000754000,Animation et entretien des sites officiels de la République Togolaise,,,,printed,printed,chapter,,421123000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 9, section 210, chapitre 1189000754000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-210-1189000754000,Animation et entretien des sites officiels de la République Togolaise
Exercice 2026,210,210 - Ministère des finances et du budget,210,Ministère des finances et du budget,1191080047004,Comité de pilotage du SIGFIP,,,,printed,printed,chapter,,560000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 9, section 210, chapitre 1191080047004, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-210-1191080047004,Comité de pilotage du SIGFIP
Exercice 2026,220,220 - Ministère de la planification du développement,220,Ministère de la planification du développement,1131080069000,CENETI,,,,printed,printed,chapter,,47315000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 11, section 220, chapitre 1131080069000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-220-1131080069000,CENETI
Exercice 2026,220,220 - Ministère de la planification du développement,220,Ministère de la planification du développement,1131080077000,Centre de Suivi Informatique,,,,printed,printed,chapter,,21523000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 11, section 220, chapitre 1131080077000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-220-1131080077000,Centre de Suivi Informatique
Exercice 2026,220,220 - Ministère de la planification du développement,220,Ministère de la planification du développement,1391080071000,Institut National de la Statistique et des Etudes Economiques et Démographiques,,,,printed,printed,chapter,,1323258000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 11, section 220, chapitre 1391080071000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-220-1391080071000,Institut National de la Statistique et des Etudes Economiques et Démographiques
Exercice 2026,220,220 - Ministère de la planification du développement,220,Ministère de la planification du développement,1391080080000,Institut Africain d'Informatique - Togo (IAI-Togo),,,,printed,printed,chapter,,50000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 11, section 220, chapitre 1391080080000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-220-1391080080000,Institut Africain d'Informatique - Togo (IAI-Togo)
Exercice 2026,410,"410 - Ministère de l'administration territoriale, de la gouvernance locale et des affaires coutumières",410,"Ministère de l'administration territoriale, de la gouvernance locale et des affaires coutumières",1139000916000,Comité technique sur l'état civil (CEC AMEC),,,,printed,printed,chapter,,2000000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 18, section 410, chapitre 1139000916000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-410-1139000916000,Comité technique sur l'état civil (CEC AMEC)
Exercice 2026,420,"420 - Garde des sceaux, Ministère de la justice et des droits humains",420,"Garde des sceaux, Ministère de la justice et des droits humains",1131011532000,Direction du système d'information,,,,printed,printed,chapter,,8000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 21, section 420, chapitre 1131011532000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-420-1131011532000,Direction du système d'information
Exercice 2026,420,"420 - Garde des sceaux, Ministère de la justice et des droits humains",420,"Garde des sceaux, Ministère de la justice et des droits humains",1171011119000,Projet de réorganisation du Système de conservation et de gestion physique et numérique des archives du Tribunal d,,,,printed,printed,chapter,,150000000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 22, section 420, chapitre 1171011119000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-420-1171011119000,Projet de réorganisation du Système de conservation et de gestion physique et numérique des archives du Tribunal d
Exercice 2026,510,510 - Ministère de l'éducation nationale,510,Ministère de l'éducation nationale,1131080181000,Centre National de la Documentation Pédagogique et des Technologies de la Communication pour l'Education (CND,,,,printed,printed,chapter,,143828000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 26, section 510, chapitre 1131080181000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-510-1131080181000,Centre National de la Documentation Pédagogique et des Technologies de la Communication pour l'Education (CND
Exercice 2026,510,510 - Ministère de l'éducation nationale,510,Ministère de l'éducation nationale,1141080196000,"Direction des Statistiques, de la Recherche et de la Planification - ETFP",,,,printed,printed,chapter,,156216000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 26, section 510, chapitre 1141080196000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-510-1141080196000,"Direction des Statistiques, de la Recherche et de la Planification - ETFP"
Exercice 2026,610,"610 - Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",610,"Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",1131080237002,Direction du Système National d'Information Sanitaire et de l'Informatique,,,,printed,printed,chapter,,145713000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 33, section 610, chapitre 1131080237002, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-610-1131080237002,Direction du Système National d'Information Sanitaire et de l'Informatique
Exercice 2026,610,"610 - Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",610,"Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",1139001273000,Régistre du cancer,,,,printed,printed,chapter,,15000000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 34, section 610, chapitre 1139001273000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-610-1139001273000,Régistre du cancer
Exercice 2026,610,"610 - Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",610,"Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",1161080239004,Hébergement du DHIS2,,,,printed,printed,chapter,,46000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 35, section 610, chapitre 1161080239004, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-610-1161080239004,Hébergement du DHIS2
Exercice 2026,610,"610 - Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",610,"Ministère de la santé, de l'hygiène publique, de la couverture sanitaire universelle et des assurances",1179001662000,Travaux complémentaires du centre national de santé digital,,,,printed,printed,chapter,,93030000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 35, section 610, chapitre 1179001662000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-610-1179001662000,Travaux complémentaires du centre national de santé digital
Exercice 2026,710,"710 - Ministère de la fonction publique, du travail et du dialogue social",710,"Ministère de la fonction publique, du travail et du dialogue social",051,Programme de modernisation et de renforcement des capacités de l'administration pour la délivrance des services (PMADS/PFoR),2179001689000,Projet de modernisation et de renforcement des capacités de l'administration pour la délivrance des services /Compo,,printed,printed,programme,,3510000000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses des comptes d'affectation spéciale (SIGFiP print), PDF p. 4, section 710, programme 051, chapitre 2179001689000, CP column",2026-01-15-tgo-budget-depenses-cas-2026-companion,,budgets/TGO/2026.csv#tgo-2026-710-051-2179001689000,Projet de modernisation et de renforcement des capacités de l'administration pour la délivrance des services /Compo
Exercice 2026,710,"710 - Ministère de la fonction publique, du travail et du dialogue social",710,"Ministère de la fonction publique, du travail et du dialogue social",051,Programme de modernisation et de renforcement des capacités de l'administration pour la délivrance des services (PMADS/PFoR),2179001690000,Projet de modernisation et de renforcement des capacités de l'administration pour la délivrance des services/ Compo,,printed,printed,programme,,3033323000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses des comptes d'affectation spéciale (SIGFiP print), PDF p. 4, section 710, programme 051, chapitre 2179001690000, CP column",2026-01-15-tgo-budget-depenses-cas-2026-companion,,budgets/TGO/2026.csv#tgo-2026-710-051-2179001690000,Projet de modernisation et de renforcement des capacités de l'administration pour la délivrance des services/ Compo
Exercice 2026,710,"710 - Ministère de la fonction publique, du travail et du dialogue social",710,"Ministère de la fonction publique, du travail et du dialogue social",051,Programme de modernisation et de renforcement des capacités de l'administration pour la délivrance des services (PMADS/PFoR),2179001691000,Projet de modernisation et de renforcement des capacités de l'administration pour la délivrance des services/ UCP,,printed,printed,programme,,307100000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses des comptes d'affectation spéciale (SIGFiP print), PDF p. 4, section 710, programme 051, chapitre 2179001691000, CP column",2026-01-15-tgo-budget-depenses-cas-2026-companion,,budgets/TGO/2026.csv#tgo-2026-710-051-2179001691000,Projet de modernisation et de renforcement des capacités de l'administration pour la délivrance des services/ UCP
Exercice 2026,710,"710 - Ministère de la fonction publique, du travail et du dialogue social",710,"Ministère de la fonction publique, du travail et du dialogue social",1131080320000,Direction de la Gestion Informatique du Personnel de l'Etat,,,,printed,printed,chapter,,257748000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 40, section 710, chapitre 1131080320000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-710-1131080320000,Direction de la Gestion Informatique du Personnel de l'Etat
Exercice 2026,760,"760 - Ministère de l'aménagement du territoire, de l'urbanisme et de l'habitat",760,"Ministère de l'aménagement du territoire, de l'urbanisme et de l'habitat",1131010684001,Direction de l'information géographique (DIG),,,,printed,printed,chapter,,76298000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 47, section 760, chapitre 1131010684001, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-760-1131010684001,Direction de l'information géographique (DIG)
Exercice 2026,760,"760 - Ministère de l'aménagement du territoire, de l'urbanisme et de l'habitat",760,"Ministère de l'aménagement du territoire, de l'urbanisme et de l'habitat",1131011069000,Direction de la Cartographie (DC),,,,printed,printed,chapter,,16500000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 47, section 760, chapitre 1131011069000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-760-1131011069000,Direction de la Cartographie (DC)
Exercice 2026,760,"760 - Ministère de l'aménagement du territoire, de l'urbanisme et de l'habitat",760,"Ministère de l'aménagement du territoire, de l'urbanisme et de l'habitat",1131011600000,DIRECTION DE L'INFORMATION ET DE LA CARTOGRAPHIE (DIC),,,,printed,printed,chapter,,33849000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 47, section 760, chapitre 1131011600000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-760-1131011600000,DIRECTION DE L'INFORMATION ET DE LA CARTOGRAPHIE (DIC)
Exercice 2026,810,"810 - Ministère de l'agriculture, de la pêche, des ressources animales et de la souveraineté alimentaire",810,"Ministère de l'agriculture, de la pêche, des ressources animales et de la souveraineté alimentaire",1131010396002,Système permanent d'enquête(SPE),,,,printed,printed,chapter,,80000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 49, section 810, chapitre 1131010396002, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-810-1131010396002,Système permanent d'enquête(SPE)
Exercice 2026,810,"810 - Ministère de l'agriculture, de la pêche, des ressources animales et de la souveraineté alimentaire",810,"Ministère de l'agriculture, de la pêche, des ressources animales et de la souveraineté alimentaire",1179000963000,Cinquième recensement national de l'agriculture (RNA-5),,,,printed,printed,chapter,,700000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 50, section 810, chapitre 1179000963000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-810-1179000963000,Cinquième recensement national de l'agriculture (RNA-5)
Exercice 2026,813,813 - Ministère de l'économie maritime et de la protection côtière,813,Ministère de l'économie maritime et de la protection côtière,1171010980000,Installation du système de facturation au port autonome de Lomé,,,,printed,printed,chapter,,436736000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 54, section 813, chapitre 1171010980000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-813-1171010980000,Installation du système de facturation au port autonome de Lomé
Exercice 2026,820,820 - Ministère délégué chargé du commerce et du contrôle qualité,820,Ministère délégué chargé du commerce et du contrôle qualité,1131011079000,Direction de la Promotion du Commerce Electronique (DPCE),,,,printed,printed,chapter,,53196000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 55, section 820, chapitre 1131011079000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-820-1131011079000,Direction de la Promotion du Commerce Electronique (DPCE)
Exercice 2026,820,820 - Ministère délégué chargé du commerce et du contrôle qualité,820,Ministère délégué chargé du commerce et du contrôle qualité,1391080454000,Société d'Exploitation du Guichet Unique du Commerce Exterieur au Togo (SEGUCE),,,,printed,printed,chapter,,30000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 56, section 820, chapitre 1391080454000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-820-1391080454000,Société d'Exploitation du Guichet Unique du Commerce Exterieur au Togo (SEGUCE)
Exercice 2026,830,830 - Ministère délégué chargé des travaux publics et des infrastructures,830,Ministère délégué chargé des travaux publics et des infrastructures,1191080461001,Cellules de la Banque des Données Routières,,,,printed,printed,chapter,,29495000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 59, section 830, chapitre 1191080461001, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-830-1191080461001,Cellules de la Banque des Données Routières
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131011115000,Agence Togo Digitale,,,,printed,printed,chapter,,1000000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131011115000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131011115000,Agence Togo Digitale
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131011116000,Agence Nationale de Cybersécurité,,,,printed,printed,chapter,,350000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131011116000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131011116000,Agence Nationale de Cybersécurité
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131011117000,Agence Nationale d'Identification (ANID),,,,printed,printed,chapter,,1000000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131011117000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131011117000,Agence Nationale d'Identification (ANID)
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131080532000,Direction des infrastures et de la Tutelle,,,,printed,printed,chapter,,2000000,,,,,,,appropriated,appropriated,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131080532000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131080532000,Direction des infrastures et de la Tutelle
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131080611000,Direction de la Promotion de l'économie numérique,,,,printed,printed,chapter,,2000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131080611000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131080611000,Direction de la Promotion de l'économie numérique
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131081482000,Societé d'Infrastructures Numériques (SIN),,,,printed,printed,chapter,,2000000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131081482000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131081482000,Societé d'Infrastructures Numériques (SIN)
Exercice 2026,870,870 - Ministère de l'efficacité du service public et de la transformation numérique,870,Ministère de l'efficacité du service public et de la transformation numérique,1131081483000,Instance de Protection des Données à Caractères Personnel (IPDCP),,,,printed,printed,chapter,,700000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2026 - Dépenses du budget général par chapitre (SIGFiP print), PDF p. 67, section 870, chapitre 1131081483000, CP column",2026-01-15-tgo-budget-depenses-2026-par-chapitre-companion,,budgets/TGO/2026.csv#tgo-2026-870-1131081483000,Instance de Protection des Données à Caractères Personnel (IPDCP)
