iso3,indicator_id,dataset,value,unit,year,release
STP,gdp-current-usd,wdi-gdp,2.26455e+08,US$,2011,2026-07-13
STP,gdp-current-usd,wdi-gdp,2.29371e+08,US$,2012,2026-07-13
STP,gdp-current-usd,wdi-gdp,2.67042e+08,US$,2013,2026-07-13
STP,gdp-current-usd,wdi-gdp,2.93119e+08,US$,2014,2026-07-13
STP,gdp-current-usd,wdi-gdp,2.6e+08,US$,2015,2026-07-13
STP,gdp-current-usd,wdi-gdp,2.92267e+08,US$,2016,2026-07-13
STP,gdp-current-usd,wdi-gdp,3.22003e+08,US$,2017,2026-07-13
STP,gdp-current-usd,wdi-gdp,3.83717e+08,US$,2018,2026-07-13
STP,gdp-current-usd,wdi-gdp,4.12976e+08,US$,2019,2026-07-13
STP,gdp-current-usd,wdi-gdp,4.71229e+08,US$,2020,2026-07-13
STP,gdp-current-usd,wdi-gdp,5.24402e+08,US$,2021,2026-07-13
STP,gdp-current-usd,wdi-gdp,5.40809e+08,US$,2022,2026-07-13
STP,gdp-current-usd,wdi-gdp,6.90457e+08,US$,2023,2026-07-13
STP,gdp-current-usd,wdi-gdp,8.24993e+08,US$,2024,2026-07-13
STP,gdp-current-usd,wdi-gdp,9.81294e+08,US$,2025,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.36071e+09,US$,2010,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.72291e+09,US$,2011,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.74781e+09,US$,2012,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.4634e+09,US$,2013,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.28507e+09,US$,2014,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,3.90822e+09,US$,2015,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,3.72231e+09,US$,2016,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.46264e+09,US$,2017,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.64375e+09,US$,2018,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.61702e+09,US$,2019,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.13468e+09,US$,2020,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.80707e+09,US$,2021,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.74666e+09,US$,2022,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.62119e+09,US$,2023,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,4.85889e+09,US$,2024,2026-07-13
SWZ,gdp-current-usd,wdi-gdp,5.16068e+09,US$,2025,2026-07-13
SYC,gdp-current-usd,wdi-gdp,9.81617e+08,US$,2010,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.05892e+09,US$,2011,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.08941e+09,US$,2012,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.33316e+09,US$,2013,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.38758e+09,US$,2014,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.4324e+09,US$,2015,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.56851e+09,US$,2016,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.67537e+09,US$,2017,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.78431e+09,US$,2018,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.86869e+09,US$,2019,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.38255e+09,US$,2020,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.48717e+09,US$,2021,2026-07-13
SYC,gdp-current-usd,wdi-gdp,1.99989e+09,US$,2022,2026-07-13
SYC,gdp-current-usd,wdi-gdp,2.17155e+09,US$,2023,2026-07-13
SYC,gdp-current-usd,wdi-gdp,2.22861e+09,US$,2024,2026-07-13
SYC,gdp-current-usd,wdi-gdp,2.38702e+09,US$,2025,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.40585e+10,US$,2010,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.66853e+10,US$,2011,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.78922e+10,US$,2012,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.78653e+10,US$,2013,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.81443e+10,US$,2014,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.45596e+10,US$,2015,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.30263e+10,US$,2016,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.3349e+10,US$,2017,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.5327e+10,US$,2018,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.49055e+10,US$,2019,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.49329e+10,US$,2020,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.68719e+10,US$,2021,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.78285e+10,US$,2022,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.83529e+10,US$,2023,2026-07-13
TCD,gdp-current-usd,wdi-gdp,1.99067e+10,US$,2024,2026-07-13
TCD,gdp-current-usd,wdi-gdp,2.14728e+10,US$,2025,2026-07-13
TGO,gdp-current-usd,wdi-gdp,4.74639e+09,US$,2010,2026-07-13
TGO,gdp-current-usd,wdi-gdp,5.42244e+09,US$,2011,2026-07-13
TGO,gdp-current-usd,wdi-gdp,5.41354e+09,US$,2012,2026-07-13
TGO,gdp-current-usd,wdi-gdp,6.02173e+09,US$,2013,2026-07-13
TGO,gdp-current-usd,wdi-gdp,6.39331e+09,US$,2014,2026-07-13
TGO,gdp-current-usd,wdi-gdp,5.75546e+09,US$,2015,2026-07-13
TGO,gdp-current-usd,wdi-gdp,6.07117e+09,US$,2016,2026-07-13
TGO,gdp-current-usd,wdi-gdp,6.38742e+09,US$,2017,2026-07-13
TGO,gdp-current-usd,wdi-gdp,7.02922e+09,US$,2018,2026-07-13
TGO,gdp-current-usd,wdi-gdp,6.99294e+09,US$,2019,2026-07-13
TGO,gdp-current-usd,wdi-gdp,7.48603e+09,US$,2020,2026-07-13
TGO,gdp-current-usd,wdi-gdp,8.54167e+09,US$,2021,2026-07-13
TGO,gdp-current-usd,wdi-gdp,8.64645e+09,US$,2022,2026-07-13
TGO,gdp-current-usd,wdi-gdp,9.7233e+09,US$,2023,2026-07-13
TGO,gdp-current-usd,wdi-gdp,1.06434e+10,US$,2024,2026-07-13
TGO,gdp-current-usd,wdi-gdp,1.18899e+10,US$,2025,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.62061e+10,US$,2010,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.81233e+10,US$,2011,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.73114e+10,US$,2012,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.86854e+10,US$,2013,2026-07-13
TUN,gdp-current-usd,wdi-gdp,5.02718e+10,US$,2014,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.57795e+10,US$,2015,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.43601e+10,US$,2016,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.21635e+10,US$,2017,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.26865e+10,US$,2018,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.19056e+10,US$,2019,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.24918e+10,US$,2020,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.70732e+10,US$,2021,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.49299e+10,US$,2022,2026-07-13
TUN,gdp-current-usd,wdi-gdp,4.82053e+10,US$,2023,2026-07-13
TUN,gdp-current-usd,wdi-gdp,5.14121e+10,US$,2024,2026-07-13
TUN,gdp-current-usd,wdi-gdp,5.75028e+10,US$,2025,2026-07-13
TZA,gdp-current-usd,wdi-gdp,3.20129e+10,US$,2010,2026-07-13
TZA,gdp-current-usd,wdi-gdp,3.46571e+10,US$,2011,2026-07-13
TZA,gdp-current-usd,wdi-gdp,3.96504e+10,US$,2012,2026-07-13
TZA,gdp-current-usd,wdi-gdp,4.56489e+10,US$,2013,2026-07-13
TZA,gdp-current-usd,wdi-gdp,4.99867e+10,US$,2014,2026-07-13
TZA,gdp-current-usd,wdi-gdp,4.74139e+10,US$,2015,2026-07-13
TZA,gdp-current-usd,wdi-gdp,4.97744e+10,US$,2016,2026-07-13
TZA,gdp-current-usd,wdi-gdp,5.32749e+10,US$,2017,2026-07-13
TZA,gdp-current-usd,wdi-gdp,5.70037e+10,US$,2018,2026-07-13
TZA,gdp-current-usd,wdi-gdp,6.10267e+10,US$,2019,2026-07-13
TZA,gdp-current-usd,wdi-gdp,6.60687e+10,US$,2020,2026-07-13
TZA,gdp-current-usd,wdi-gdp,7.06556e+10,US$,2021,2026-07-13
TZA,gdp-current-usd,wdi-gdp,7.57491e+10,US$,2022,2026-07-13
TZA,gdp-current-usd,wdi-gdp,7.90309e+10,US$,2023,2026-07-13
TZA,gdp-current-usd,wdi-gdp,7.92357e+10,US$,2024,2026-07-13
TZA,gdp-current-usd,wdi-gdp,9.01435e+10,US$,2025,2026-07-13
UGA,gdp-current-usd,wdi-gdp,2.66734e+10,US$,2010,2026-07-13
UGA,gdp-current-usd,wdi-gdp,2.78717e+10,US$,2011,2026-07-13
UGA,gdp-current-usd,wdi-gdp,2.73059e+10,US$,2012,2026-07-13
UGA,gdp-current-usd,wdi-gdp,2.89158e+10,US$,2013,2026-07-13
UGA,gdp-current-usd,wdi-gdp,3.26124e+10,US$,2014,2026-07-13
UGA,gdp-current-usd,wdi-gdp,3.23872e+10,US$,2015,2026-07-13
UGA,gdp-current-usd,wdi-gdp,2.9204e+10,US$,2016,2026-07-13
UGA,gdp-current-usd,wdi-gdp,3.07445e+10,US$,2017,2026-07-13
UGA,gdp-current-usd,wdi-gdp,3.2927e+10,US$,2018,2026-07-13
UGA,gdp-current-usd,wdi-gdp,3.53531e+10,US$,2019,2026-07-13
UGA,gdp-current-usd,wdi-gdp,3.76004e+10,US$,2020,2026-07-13
UGA,gdp-current-usd,wdi-gdp,4.05298e+10,US$,2021,2026-07-13
UGA,gdp-current-usd,wdi-gdp,4.55653e+10,US$,2022,2026-07-13
UGA,gdp-current-usd,wdi-gdp,4.8769e+10,US$,2023,2026-07-13
UGA,gdp-current-usd,wdi-gdp,5.39119e+10,US$,2024,2026-07-13
UGA,gdp-current-usd,wdi-gdp,6.19858e+10,US$,2025,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.17364e+11,US$,2010,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.58199e+11,US$,2011,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.34401e+11,US$,2012,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.00886e+11,US$,2013,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.81199e+11,US$,2014,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.4671e+11,US$,2015,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.23586e+11,US$,2016,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.81449e+11,US$,2017,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.05261e+11,US$,2018,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.8933e+11,US$,2019,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.37975e+11,US$,2020,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.19986e+11,US$,2021,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.07596e+11,US$,2022,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,3.81441e+11,US$,2023,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.01145e+11,US$,2024,2026-07-13
ZAF,gdp-current-usd,wdi-gdp,4.27184e+11,US$,2025,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.02656e+10,US$,2010,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.34595e+10,US$,2011,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.55031e+10,US$,2012,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.80372e+10,US$,2013,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.7141e+10,US$,2014,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.12512e+10,US$,2015,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.09584e+10,US$,2016,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.58736e+10,US$,2017,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.63115e+10,US$,2018,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.33087e+10,US$,2019,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,1.81378e+10,US$,2020,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.20964e+10,US$,2021,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.91638e+10,US$,2022,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.7578e+10,US$,2023,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.53032e+10,US$,2024,2026-07-13
ZMB,gdp-current-usd,wdi-gdp,2.88798e+10,US$,2025,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,1.20478e+10,US$,2010,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,1.4109e+10,US$,2011,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,1.71235e+10,US$,2012,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,1.91008e+10,US$,2013,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,1.95055e+10,US$,2014,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,1.99732e+10,US$,2015,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,2.05592e+10,US$,2016,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,5.10357e+10,US$,2017,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,3.41417e+10,US$,2018,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,3.33606e+10,US$,2019,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,3.19798e+10,US$,2020,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,4.12879e+10,US$,2021,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,4.07576e+10,US$,2022,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,3.58718e+10,US$,2023,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,4.1522e+10,US$,2024,2026-07-13
ZWE,gdp-current-usd,wdi-gdp,5.12156e+10,US$,2025,2026-07-13
AGO,population,wdi-population,2.32948e+07,persons,2010,2026-07-13
AGO,population,wdi-population,2.42184e+07,persons,2011,2026-07-13
AGO,population,wdi-population,2.51774e+07,persons,2012,2026-07-13
AGO,population,wdi-population,2.61656e+07,persons,2013,2026-07-13
AGO,population,wdi-population,2.71608e+07,persons,2014,2026-07-13
AGO,population,wdi-population,2.81578e+07,persons,2015,2026-07-13
AGO,population,wdi-population,2.91831e+07,persons,2016,2026-07-13
AGO,population,wdi-population,3.02348e+07,persons,2017,2026-07-13
AGO,population,wdi-population,3.12972e+07,persons,2018,2026-07-13
AGO,population,wdi-population,3.23756e+07,persons,2019,2026-07-13
AGO,population,wdi-population,3.34511e+07,persons,2020,2026-07-13
AGO,population,wdi-population,3.45324e+07,persons,2021,2026-07-13
AGO,population,wdi-population,3.5635e+07,persons,2022,2026-07-13
AGO,population,wdi-population,3.67499e+07,persons,2023,2026-07-13
AGO,population,wdi-population,3.78858e+07,persons,2024,2026-07-13
AGO,population,wdi-population,3.904e+07,persons,2025,2026-07-13
BDI,population,wdi-population,9.37644e+06,persons,2010,2026-07-13
BDI,population,wdi-population,9.71798e+06,persons,2011,2026-07-13
BDI,population,wdi-population,1.0071e+07,persons,2012,2026-07-13
BDI,population,wdi-population,1.04393e+07,persons,2013,2026-07-13
BDI,population,wdi-population,1.07998e+07,persons,2014,2026-07-13
BDI,population,wdi-population,1.10476e+07,persons,2015,2026-07-13
BDI,population,wdi-population,1.12395e+07,persons,2016,2026-07-13
BDI,population,wdi-population,1.15068e+07,persons,2017,2026-07-13
BDI,population,wdi-population,1.18594e+07,persons,2018,2026-07-13
BDI,population,wdi-population,1.22553e+07,persons,2019,2026-07-13
BDI,population,wdi-population,1.2617e+07,persons,2020,2026-07-13
BDI,population,wdi-population,1.29655e+07,persons,2021,2026-07-13
BDI,population,wdi-population,1.33211e+07,persons,2022,2026-07-13
BDI,population,wdi-population,1.36894e+07,persons,2023,2026-07-13
BDI,population,wdi-population,1.40478e+07,persons,2024,2026-07-13
BDI,population,wdi-population,1.439e+07,persons,2025,2026-07-13
BEN,population,wdi-population,9.79748e+06,persons,2010,2026-07-13
BEN,population,wdi-population,1.00936e+07,persons,2011,2026-07-13
BEN,population,wdi-population,1.03977e+07,persons,2012,2026-07-13
BEN,population,wdi-population,1.07088e+07,persons,2013,2026-07-13
BEN,population,wdi-population,1.103e+07,persons,2014,2026-07-13
BEN,population,wdi-population,1.13607e+07,persons,2015,2026-07-13
BEN,population,wdi-population,1.16978e+07,persons,2016,2026-07-13
BEN,population,wdi-population,1.20398e+07,persons,2017,2026-07-13
BEN,population,wdi-population,1.23833e+07,persons,2018,2026-07-13
BEN,population,wdi-population,1.27268e+07,persons,2019,2026-07-13
BEN,population,wdi-population,1.30702e+07,persons,2020,2026-07-13
BEN,population,wdi-population,1.34134e+07,persons,2021,2026-07-13
BEN,population,wdi-population,1.37595e+07,persons,2022,2026-07-13
BEN,population,wdi-population,1.4111e+07,persons,2023,2026-07-13
BEN,population,wdi-population,1.44627e+07,persons,2024,2026-07-13
BEN,population,wdi-population,1.48145e+07,persons,2025,2026-07-13
BFA,population,wdi-population,1.61765e+07,persons,2010,2026-07-13
BFA,population,wdi-population,1.66619e+07,persons,2011,2026-07-13
BFA,population,wdi-population,1.71723e+07,persons,2012,2026-07-13
BFA,population,wdi-population,1.76954e+07,persons,2013,2026-07-13
BFA,population,wdi-population,1.82295e+07,persons,2014,2026-07-13
BFA,population,wdi-population,1.87775e+07,persons,2015,2026-07-13
BFA,population,wdi-population,1.93349e+07,persons,2016,2026-07-13
BFA,population,wdi-population,1.98944e+07,persons,2017,2026-07-13
BFA,population,wdi-population,2.04383e+07,persons,2018,2026-07-13
BFA,population,wdi-population,2.0962e+07,persons,2019,2026-07-13
BFA,population,wdi-population,2.14787e+07,persons,2020,2026-07-13
BFA,population,wdi-population,2.19952e+07,persons,2021,2026-07-13
BFA,population,wdi-population,2.2509e+07,persons,2022,2026-07-13
BFA,population,wdi-population,2.30258e+07,persons,2023,2026-07-13
BFA,population,wdi-population,2.35488e+07,persons,2024,2026-07-13
BFA,population,wdi-population,2.40746e+07,persons,2025,2026-07-13
BWA,population,wdi-population,2.03311e+06,persons,2010,2026-07-13
BWA,population,wdi-population,2.07354e+06,persons,2011,2026-07-13
BWA,population,wdi-population,2.10862e+06,persons,2012,2026-07-13
BWA,population,wdi-population,2.14068e+06,persons,2013,2026-07-13
BWA,population,wdi-population,2.17204e+06,persons,2014,2026-07-13
BWA,population,wdi-population,2.20327e+06,persons,2015,2026-07-13
BWA,population,wdi-population,2.23478e+06,persons,2016,2026-07-13
BWA,population,wdi-population,2.26675e+06,persons,2017,2026-07-13
BWA,population,wdi-population,2.29914e+06,persons,2018,2026-07-13
BWA,population,wdi-population,2.33208e+06,persons,2019,2026-07-13
BWA,population,wdi-population,2.36589e+06,persons,2020,2026-07-13
BWA,population,wdi-population,2.40144e+06,persons,2021,2026-07-13
BWA,population,wdi-population,2.43989e+06,persons,2022,2026-07-13
BWA,population,wdi-population,2.48024e+06,persons,2023,2026-07-13
BWA,population,wdi-population,2.52114e+06,persons,2024,2026-07-13
BWA,population,wdi-population,2.56212e+06,persons,2025,2026-07-13
CAF,population,wdi-population,4.493e+06,persons,2010,2026-07-13
CAF,population,wdi-population,4.56502e+06,persons,2011,2026-07-13
CAF,population,wdi-population,4.61085e+06,persons,2012,2026-07-13
CAF,population,wdi-population,4.64242e+06,persons,2013,2026-07-13
CAF,population,wdi-population,4.62318e+06,persons,2014,2026-07-13
CAF,population,wdi-population,4.62932e+06,persons,2015,2026-07-13
CAF,population,wdi-population,4.71366e+06,persons,2016,2026-07-13
CAF,population,wdi-population,4.79351e+06,persons,2017,2026-07-13
CAF,population,wdi-population,4.87866e+06,persons,2018,2026-07-13
CAF,population,wdi-population,4.9447e+06,persons,2019,2026-07-13
CAF,population,wdi-population,5.02663e+06,persons,2020,2026-07-13
CAF,population,wdi-population,5.1121e+06,persons,2021,2026-07-13
CAF,population,wdi-population,5.09804e+06,persons,2022,2026-07-13
CAF,population,wdi-population,5.15242e+06,persons,2023,2026-07-13
CAF,population,wdi-population,5.33069e+06,persons,2024,2026-07-13
CAF,population,wdi-population,5.51328e+06,persons,2025,2026-07-13
CIV,population,wdi-population,2.24881e+07,persons,2010,2026-07-13
CIV,population,wdi-population,2.2982e+07,persons,2011,2026-07-13
CIV,population,wdi-population,2.34671e+07,persons,2012,2026-07-13
CIV,population,wdi-population,2.39398e+07,persons,2013,2026-07-13
CIV,population,wdi-population,2.45274e+07,persons,2014,2026-07-13
CIV,population,wdi-population,2.52463e+07,persons,2015,2026-07-13
CIV,population,wdi-population,2.59894e+07,persons,2016,2026-07-13
CIV,population,wdi-population,2.67334e+07,persons,2017,2026-07-13
CIV,population,wdi-population,2.74642e+07,persons,2018,2026-07-13
CIV,population,wdi-population,2.8193e+07,persons,2019,2026-07-13
CIV,population,wdi-population,2.89154e+07,persons,2020,2026-07-13
CIV,population,wdi-population,2.96397e+07,persons,2021,2026-07-13
CIV,population,wdi-population,3.0395e+07,persons,2022,2026-07-13
CIV,population,wdi-population,3.11657e+07,persons,2023,2026-07-13
CIV,population,wdi-population,3.19342e+07,persons,2024,2026-07-13
CIV,population,wdi-population,3.27115e+07,persons,2025,2026-07-13
CMR,population,wdi-population,1.96681e+07,persons,2010,2026-07-13
CMR,population,wdi-population,2.02323e+07,persons,2011,2026-07-13
CMR,population,wdi-population,2.08095e+07,persons,2012,2026-07-13
CMR,population,wdi-population,2.14024e+07,persons,2013,2026-07-13
CMR,population,wdi-population,2.20599e+07,persons,2014,2026-07-13
CMR,population,wdi-population,2.27634e+07,persons,2015,2026-07-13
CMR,population,wdi-population,2.34542e+07,persons,2016,2026-07-13
CMR,population,wdi-population,2.41286e+07,persons,2017,2026-07-13
CMR,population,wdi-population,2.48064e+07,persons,2018,2026-07-13
CMR,population,wdi-population,2.55061e+07,persons,2019,2026-07-13
CMR,population,wdi-population,2.62106e+07,persons,2020,2026-07-13
CMR,population,wdi-population,2.69158e+07,persons,2021,2026-07-13
CMR,population,wdi-population,2.76328e+07,persons,2022,2026-07-13
CMR,population,wdi-population,2.83727e+07,persons,2023,2026-07-13
CMR,population,wdi-population,2.91237e+07,persons,2024,2026-07-13
CMR,population,wdi-population,2.98793e+07,persons,2025,2026-07-13
COD,population,wdi-population,6.8563e+07,persons,2010,2026-07-13
COD,population,wdi-population,7.08493e+07,persons,2011,2026-07-13
COD,population,wdi-population,7.32546e+07,persons,2012,2026-07-13
COD,population,wdi-population,7.57894e+07,persons,2013,2026-07-13
COD,population,wdi-population,7.84032e+07,persons,2014,2026-07-13
COD,population,wdi-population,8.10355e+07,persons,2015,2026-07-13
COD,population,wdi-population,8.39564e+07,persons,2016,2026-07-13
COD,population,wdi-population,8.70834e+07,persons,2017,2026-07-13
COD,population,wdi-population,9.00476e+07,persons,2018,2026-07-13
COD,population,wdi-population,9.29474e+07,persons,2019,2026-07-13
COD,population,wdi-population,9.599e+07,persons,2020,2026-07-13
COD,population,wdi-population,9.91489e+07,persons,2021,2026-07-13
COD,population,wdi-population,1.02397e+08,persons,2022,2026-07-13
COD,population,wdi-population,1.0579e+08,persons,2023,2026-07-13
COD,population,wdi-population,1.09276e+08,persons,2024,2026-07-13
COD,population,wdi-population,1.12832e+08,persons,2025,2026-07-13
COG,population,wdi-population,4.46229e+06,persons,2010,2026-07-13
COG,population,wdi-population,4.60972e+06,persons,2011,2026-07-13
COG,population,wdi-population,4.74045e+06,persons,2012,2026-07-13
COG,population,wdi-population,4.8571e+06,persons,2013,2026-07-13
COG,population,wdi-population,4.97588e+06,persons,2014,2026-07-13
COG,population,wdi-population,5.09758e+06,persons,2015,2026-07-13
COG,population,wdi-population,5.22254e+06,persons,2016,2026-07-13
COG,population,wdi-population,5.35101e+06,persons,2017,2026-07-13
COG,population,wdi-population,5.48312e+06,persons,2018,2026-07-13
COG,population,wdi-population,5.61666e+06,persons,2019,2026-07-13
COG,population,wdi-population,5.75279e+06,persons,2020,2026-07-13
COG,population,wdi-population,5.89218e+06,persons,2021,2026-07-13
COG,population,wdi-population,6.0351e+06,persons,2022,2026-07-13
COG,population,wdi-population,6.18288e+06,persons,2023,2026-07-13
COG,population,wdi-population,6.33296e+06,persons,2024,2026-07-13
COG,population,wdi-population,6.48444e+06,persons,2025,2026-07-13
COM,population,wdi-population,654836,persons,2010,2026-07-13
COM,population,wdi-population,668056,persons,2011,2026-07-13
COM,population,wdi-population,681630,persons,2012,2026-07-13
COM,population,wdi-population,696192,persons,2013,2026-07-13
COM,population,wdi-population,711503,persons,2014,2026-07-13
COM,population,wdi-population,726682,persons,2015,2026-07-13
COM,population,wdi-population,741741,persons,2016,2026-07-13
COM,population,wdi-population,756669,persons,2017,2026-07-13
COM,population,wdi-population,771590,persons,2018,2026-07-13
COM,population,wdi-population,786578,persons,2019,2026-07-13
COM,population,wdi-population,802163,persons,2020,2026-07-13
COM,population,wdi-population,818174,persons,2021,2026-07-13
COM,population,wdi-population,834188,persons,2022,2026-07-13
COM,population,wdi-population,850387,persons,2023,2026-07-13
COM,population,wdi-population,866628,persons,2024,2026-07-13
COM,population,wdi-population,882847,persons,2025,2026-07-13
CPV,population,wdi-population,509784,persons,2010,2026-07-13
CPV,population,wdi-population,511447,persons,2011,2026-07-13
CPV,population,wdi-population,511955,persons,2012,2026-07-13
CPV,population,wdi-population,512225,persons,2013,2026-07-13
CPV,population,wdi-population,512326,persons,2014,2026-07-13
CPV,population,wdi-population,512394,persons,2015,2026-07-13
CPV,population,wdi-population,512554,persons,2016,2026-07-13
CPV,population,wdi-population,512893,persons,2017,2026-07-13
CPV,population,wdi-population,513415,persons,2018,2026-07-13
CPV,population,wdi-population,514104,persons,2019,2026-07-13
CPV,population,wdi-population,514679,persons,2020,2026-07-13
CPV,population,wdi-population,516649,persons,2021,2026-07-13
CPV,population,wdi-population,519741,persons,2022,2026-07-13
CPV,population,wdi-population,522331,persons,2023,2026-07-13
CPV,population,wdi-population,524877,persons,2024,2026-07-13
CPV,population,wdi-population,527326,persons,2025,2026-07-13
DJI,population,wdi-population,930251,persons,2010,2026-07-13
DJI,population,wdi-population,948558,persons,2011,2026-07-13
DJI,population,wdi-population,966747,persons,2012,2026-07-13
DJI,population,wdi-population,984824,persons,2013,2026-07-13
DJI,population,wdi-population,1.00272e+06,persons,2014,2026-07-13
DJI,population,wdi-population,1.02031e+06,persons,2015,2026-07-13
DJI,population,wdi-population,1.03765e+06,persons,2016,2026-07-13
DJI,population,wdi-population,1.05484e+06,persons,2017,2026-07-13
DJI,population,wdi-population,1.07188e+06,persons,2018,2026-07-13
DJI,population,wdi-population,1.08871e+06,persons,2019,2026-07-13
DJI,population,wdi-population,1.10519e+06,persons,2020,2026-07-13
DJI,population,wdi-population,1.12125e+06,persons,2021,2026-07-13
DJI,population,wdi-population,1.1371e+06,persons,2022,2026-07-13
DJI,population,wdi-population,1.15294e+06,persons,2023,2026-07-13
